Experiment,B_Ramp_Angle,B_Diffusor_Angle,B_Trunklid_Angle,C_Side_Mirrors_Rotation,D_Rear_Window_Inclination,D_Winscreen_Inclination,C_Side_Mirrors_Translate_X,C_Side_Mirrors_Translate_Z,D_Winscreen_Length,D_Rear_Window_Length,E_A_B_C_Pillar_Thickness,G_Trunklid_Curvature,G_Trunklid_Length,H_Front_Bumper_Curvature,H_Front_Bumper_Length,F_Door_Handles_Thickness,F_Door_Handles_Z_Position,E_Fenders_Arch_Offset,A_Car_Length,F_Door_Handles_X_Position,A_Car_Width,A_Car_Roof_Height,A_Car_Green_House_Angle,Average Cd,Std Cd,Average Cl,Std Cl,Average Cl_f,Std Cl_f,Average Cl_r,Std Cl_r
E_S_WWC_WM_069,2.03537,-1.27814,5.07765,3.97372,-0.08,1.27,10.1716,-0.242565,38.0219,-38.8581,4.37208,0.0,-11.5868,0.3,50.8495,27.7962,14.584,10.2101,-57.7769,32.5931,126.936,-17.4389,147.641,0.235950241398671,0.0042900814546828,-0.1176948229036544,0.0203204153135996,-0.1272098400697674,0.0113478808566994,0.0095150171877913,0.0137790546209769
E_S_WWC_WM_070,8.72771,0.386117,-4.72255,3.60531,-0.35,-0.82,7.66716,-2.91352,33.0237,-19.3397,-7.65598,0.8,22.8683,-0.2,-24.9286,26.8499,-13.5425,37.8178,96.3386,24.4549,-7.63838,2.94371,-152.187,0.2676940249036544,0.0054358671399037,-0.1380519189807309,0.0163495795821388,-0.078996885033887,0.0097646840957948,-0.059055033941196,0.0115987241437417
E_S_WWC_WM_071,4.25003,-7.55522,7.46641,-4.67531,1.72,-0.06,10.0909,9.02932,-4.0351,-77.7737,-1.01156,0.6,15.1071,0.5,46.9526,14.8579,19.365,-19.0879,107.733,-3.15975,-31.7377,-44.6455,-109.202,0.2545477250498338,0.0073322423696517,0.0614595801063122,0.0186624817387886,-0.0666497833318936,0.0126168693661854,0.128109363469103,0.0112120943959653
E_S_WWC_WM_072,13.6084,-7.41645,0.0805201,-11.3502,-0.42,-1.51,11.9995,7.67686,17.8542,66.1305,-11.68,0.8,3.67481,0.4,22.7503,-15.413,9.21934,51.0981,-1.62809,4.7092,123.629,75.5029,54.7768,0.2744665737674419,0.0049143055327019,-0.1294160345073089,0.0232510593286902,-0.086949756692691,0.0103595121881225,-0.0424662778418604,0.0197947090018536
E_S_WWC_WM_073,2.01438,-7.32506,5.55751,-13.2253,0.3,-1.47,4.87846,-2.87182,-35.1851,28.5261,-6.08725,0.5,-23.229,-0.4,-19.9655,15.7432,1.18185,-1.78316,96.9013,15.2236,81.848,54.518,-195.349,0.2547008270398671,0.0041093926752171,-0.0728560091498338,0.0169657325237918,-0.1446144219700997,0.006437554785708,0.0717584128245847,0.0148235637264113
E_S_WWC_WM_074,-3.46887,6.25249,-1.94452,8.47689,1.3,0.99,14.5273,2.53469,10.4233,113.506,-3.05542,0.0,5.73974,0.2,-24.3128,28.2051,6.51221,42.2534,83.2855,-11.7011,121.367,88.5682,135.814,0.2996303316212624,0.006629246735102,-0.1818342637275747,0.0178155828414048,-0.1950077941627907,0.003851050580533,0.013173530429392,0.0177532315992605
E_S_WWC_WM_075,13.364,11.8674,14.343,15.5196,-0.78,1.33,9.54025,6.6148,31.6496,113.997,-8.91446,-0.3,-5.66098,0.9,19.0981,0.144484,29.7656,1.83801,0.4319,19.8305,-0.329092,82.4501,-13.5497,0.2844993250531561,0.0099150546242462,-0.1441946332431893,0.0229274820177181,-0.0621728861897009,0.0101974612800412,-0.0820217470820598,0.0224659642823278
E_S_WWC_WM_076,6.98398,8.41772,-6.37973,-7.61462,0.39,0.44,16.9043,7.85563,-42.583,74.4945,-6.50598,0.6,-10.5228,-0.3,38.5593,-17.8447,-8.36349,-14.9002,120.504,-39.6603,125.481,-19.9316,-111.395,0.2802942426611295,0.008631361904054,-0.2461894237774086,0.0348960995484763,-0.0799537029212624,0.013316686275137,-0.1662357208561461,0.0341236802745808
E_S_WWC_WM_077,-1.52524,-6.94967,14.4003,-12.0162,-1.09,1.52,17.1326,1.49856,29.6766,-19.5455,-8.68466,-0.1,-17.9867,0.0,-15.1129,4.5303,3.07641,24.2571,90.3981,-8.20921,146.432,82.0547,-156.493,0.2591714770099668,0.004195090896692,-0.0758105571043189,0.0219423505964085,-0.1637211729933555,0.0066484672564975,0.0879106158475083,0.0241287306919845
E_S_WWC_WM_078,10.5341,4.73333,-6.98621,-0.651179,-0.18,2.24,15.0838,-3.42787,-32.0541,141.069,-3.91464,0.1,-24.9264,0.1,24.8546,-14.3121,-2.88566,20.7781,48.8926,-34.4377,31.5284,-10.9906,83.5642,0.2783637292724252,0.0049801364880574,-0.2595193367707641,0.0185891143982768,-0.1015546862252491,0.0120780145557263,-0.157964650564784,0.0109655016996313
E_S_WWC_WM_079,9.44002,2.70905,-6.56008,3.07793,0.21,2.21,-6.01023,-1.90773,-22.051,61.5226,-5.79173,0.6,-0.218052,-0.4,-3.91867,23.1629,-12.4623,4.92562,-46.7934,4.74663,-58.1035,80.0676,-48.5334,0.2741237974850499,0.0045592299373258,-0.1641404138637874,0.0190037939747931,-0.0795966408840531,0.0104030092680318,-0.084543772972093,0.013730494286826
E_S_WWC_WM_080,-0.730784,-6.06324,13.098,-15.7196,1.7,-0.49,-3.71549,8.54309,44.4495,-56.6598,-7.52675,0.2,-19.1725,0.0,-4.85982,-10.6672,3.72991,43.8311,85.4465,24.6815,10.597,-40.1516,61.6875,0.2655434930398671,0.0067796504072536,-0.0806304348318073,0.040589237898627,-0.1157575226877076,0.0048571692396309,0.035127087846,0.0396093969220882
E_S_WWC_WM_081,-5.58072,11.2912,0.876975,-2.68092,2.38,1.56,7.9656,7.19071,-20.7554,-52.8942,4.87345,-0.4,-6.96454,0.7,2.37074,5.81572,-22.79,16.16,115.754,15.0011,-18.2984,-1.63761,63.1587,0.2741347129634551,0.006537554164115,-0.1064235126950166,0.033726175054738,-0.1536493161561462,0.0139318303009007,0.0472258034606843,0.0346889623219909
E_S_WWC_WM_082,5.02169,3.47633,11.484,-8.35168,-1.03,-1.8,-5.9384,6.55532,27.6449,-42.4613,-12.4612,0.7,12.0938,1.0,-0.410378,5.62955,-12.038,13.4251,17.954,38.3217,62.6375,-58.4115,145.119,0.2653890009568106,0.0063712892866631,-0.1573587131594684,0.0253343518613648,-0.1156237843249169,0.0080789956001443,-0.0417349288442525,0.0218684884857259
E_S_WWC_WM_083,2.56111,-4.42296,-3.91754,13.4195,-0.33,-0.69,15.7949,-2.68854,-34.5179,-37.628,-0.51302,-0.2,7.49976,0.6,-5.61959,-17.4621,19.6548,28.1542,101.609,41.238,103.623,40.5237,42.1215,0.2409425143820598,0.0078895789572644,-0.147156316179402,0.0233411361963533,-0.1275327645581395,0.0040168683001129,-0.0196235515974019,0.0244328921809541
E_S_WWC_WM_084,5.54365,-6.93043,3.20399,6.58543,-0.76,0.79,13.6346,5.85594,-9.24869,32.2258,-10.7593,0.0,20.677,0.5,58.9702,25.4316,2.33707,-0.545885,-3.76732,45.8004,132.781,-31.5236,-197.095,0.2392362799933554,0.0036048118364764,-0.112510059423588,0.0211756143854366,-0.108548420520598,0.0065924091169387,-0.0039616389180083,0.0169221145726758
E_S_WWC_WM_085,8.65745,-5.90353,18.2017,-13.4166,-0.86,1.83,-7.86963,-4.5334,14.8353,-27.3067,-3.65836,0.0,3.96711,0.7,31.4591,-6.91544,23.1783,32.2828,3.79462,40.3401,109.008,24.2438,101.381,0.2498667735149501,0.0048646551546774,-0.0658924385930232,0.0302343985469232,-0.0982668603518272,0.013577622549429,0.0323744217651328,0.022845251724345
E_S_WWC_WM_086,-0.527802,-2.36482,13.2854,-19.9174,2.07,1.08,-7.14646,-2.63363,17.2811,-25.1838,-11.1355,0.7,-11.3876,-0.3,-2.02852,-5.04874,27.3481,-2.34256,36.1635,-13.8963,47.8546,32.5952,-53.2464,0.2574251432558139,0.0054648261502364,-0.1464824448106312,0.0138472911631073,-0.1746596214950166,0.0058108999548892,0.0281771766870431,0.0114766955999342
E_S_WWC_WM_087,0.609382,6.42728,-6.42705,11.1239,2.06,-0.06,16.7411,-4.79008,34.4282,-66.9677,-1.5811,0.6,13.2393,0.6,-13.785,2.79919,-14.3899,-1.44597,90.9818,-32.8365,84.7291,33.1235,104.271,0.2448991922990033,0.0051954102807354,-0.201512315475083,0.0225984821263542,-0.1574776830631229,0.0103120951594001,-0.0440346324360132,0.0204271809632541
E_S_WWC_WM_088,12.4639,2.20918,19.663,11.7301,1.29,0.03,1.56286,-0.678109,18.5933,75.5718,1.95288,0.2,20.786,0.2,-0.329476,-2.50247,25.304,-23.2979,4.79,-1.99856,13.2233,76.5761,6.22801,0.2427145391096345,0.0075953894504835,-0.1125851877943521,0.0324515777468201,-0.0840310976787375,0.0138491273571235,-0.0285540901054119,0.0240577676900321
E_S_WWC_WM_089,0.485376,-5.72543,-4.35052,-3.69877,-0.09,1.67,-8.97293,6.28443,-42.2904,-6.90594,3.70839,0.4,-11.0783,0.8,59.709,-13.4056,-11.9337,-7.09992,-9.33593,46.9032,43.3257,38.8595,-50.0596,0.2369379094817276,0.0051676130525098,-0.0658149763305648,0.022210037382774,-0.1199690775714285,0.0107106728703284,0.054154101257475,0.0184991923378794
E_S_WWC_WM_090,6.81563,-7.25178,13.033,2.27114,-1.06,0.78,9.55295,6.64293,-15.7586,121.699,0.201602,-0.2,-20.6905,0.0,56.4072,-14.1531,-19.8568,42.9495,-52.3788,-13.0713,4.87865,66.9162,68.603,0.2603607150830565,0.0068597918119342,-0.0740519164754152,0.0209766543930598,-0.0868257481963455,0.0139151415630109,0.0127738317343953,0.0177237661510147
E_S_WWC_WM_091,13.9988,12.0024,7.43494,-8.76359,2.4,-0.34,-7.25845,5.826,-22.2054,-26.4604,-12.3302,0.1,13.872,0.7,-12.3638,20.8215,-0.0952003,35.2396,7.59335,4.50615,-56.6694,41.6892,125.105,0.3079620387275747,0.0064618577927753,-0.1665070219013288,0.0383956039310963,-0.0711418272302325,0.0128701538005812,-0.0953651946817275,0.0362403284516934
E_S_WWC_WM_092,2.2952,-4.10419,1.47352,11.8945,-1.05,1.37,-3.65586,-0.338092,15.788,12.2363,-7.21616,0.6,-13.2043,0.4,50.502,19.2643,-20.6482,54.7295,-50.9923,-33.8419,-57.509,-56.188,-44.2832,0.2723260066212625,0.0040929766148133,-0.1203037909401993,0.0175841180749851,-0.0862310017179402,0.0096453457613472,-0.0340727892150166,0.0185286533512475
E_S_WWC_WM_093,9.67147,4.20175,10.6615,-13.6233,-0.6,-1.11,5.89468,-4.69645,-16.2415,93.7819,1.64748,0.7,4.1482,-0.3,20.3743,18.612,13.4196,-16.1725,53.0947,-34.6912,95.3716,-35.6353,-97.6897,0.246648821192691,0.0043409415402375,-0.1859739206245847,0.0184845401554757,-0.0862721819744186,0.0081741194702277,-0.0997017386631229,0.0188964448687285
E_S_WWC_WM_094,9.72236,7.62352,14.7328,19.4537,2.43,1.33,5.01704,-1.39111,-40.27,11.0512,-6.89894,0.3,10.7775,0.9,-21.5014,11.8696,26.3288,10.9229,57.8887,-7.15741,71.9866,22.398,67.9496,0.2627828096046511,0.0126839835513371,-0.1011780512039867,0.0381350113443806,-0.0932319643906976,0.0098130178554694,-0.0079460868219534,0.0415413429940185
E_S_WWC_WM_095,-0.0916211,9.72755,10.2295,11.5417,-1.43,0.15,-3.6691,3.27062,6.61181,-0.424535,-12.3034,0.2,22.3688,0.9,42.8141,-15.4442,-19.1516,11.6669,95.5656,-8.63785,-41.6793,78.3138,112.462,0.2727111574518272,0.0089325817507607,-0.1303746470857143,0.0230770610495863,-0.1199695203787375,0.0047232890563264,-0.0104051266749029,0.0245925861547427
E_S_WWC_WM_096,13.2092,-7.82788,11.7464,-8.82177,0.38,0.84,5.43654,7.12278,39.5244,115.842,2.42086,0.8,16.9815,0.6,31.0421,19.2037,-1.21648,2.28813,-53.2342,26.9625,-8.55409,45.6949,-83.7977,0.2566108840033222,0.0076926959066327,-0.0060892251581933,0.0188598427607559,-0.0790382186431893,0.0150132493691979,0.0729489934784053,0.0100857748865314
E_S_WWC_WM_097,1.20711,5.31814,7.36034,-13.7719,2.17,0.38,15.8699,3.19969,-29.7252,19.0177,-10.2319,0.1,20.9035,-0.4,49.5118,2.47609,26.9692,27.8621,106.395,25.7735,10.1537,-49.7657,-150.058,0.2794008954318936,0.0041524963230119,-0.1456180894119601,0.0100235715629092,-0.0967907121159468,0.0086855419909256,-0.0488273772734219,0.0114597865198942
E_S_WWC_WM_098,12.8486,10.3602,-5.00505,4.44085,0.51,0.82,1.16697,-2.39352,-34.6977,-16.8432,-13.2002,0.7,24.1467,0.3,-18.9716,-17.5313,-3.95085,-8.92706,-10.7403,-15.8874,-46.2898,9.86148,-135.821,0.2716143499534884,0.013424029384534,-0.1930121199122923,0.0492509033318353,-0.0835990452714285,0.0112980931903077,-0.1094130746262458,0.0522975494678579
E_S_WWC_WM_099,6.17557,13.2456,-3.85085,2.89339,-0.79,-0.39,-9.48085,-2.78134,40.1886,-71.2809,-6.76182,0.4,5.05348,0.2,28.5689,7.56756,25.4095,14.6393,-15.6898,-38.582,130.506,-25.2242,109.13,0.2716295054152824,0.0042533709260093,-0.1407311443820598,0.0324000780704367,-0.1326222546910299,0.0082339914022531,-0.0081088896797076,0.032312038016164
E_S_WWC_WM_100,5.67397,-4.22356,5.4515,15.0988,-0.95,-0.94,17.389,-1.15468,-35.7098,91.3046,-11.6486,0.4,5.20527,-0.3,37.5055,-1.6476,-9.7842,-15.2615,121.107,1.94394,-27.8243,0.0145039,-144.972,0.2411230724883721,0.0055608534809782,-0.133810792041196,0.0180117748034902,-0.09102610170598,0.0065163403627609,-0.0427846903077408,0.0191361512227219
E_S_WWC_WM_101,9.48387,-2.04782,13.1367,7.19619,-1.62,-0.4,19.7925,-0.157038,38.9943,89.8049,-0.195517,-0.1,-3.42247,0.0,-23.9011,25.8368,8.31832,40.8262,-15.9314,-30.9543,-13.8043,73.5296,-40.904,0.2734470870166113,0.0051513976234663,-0.1568269988116279,0.0292674391334226,-0.1018583980325581,0.0110441510138271,-0.0549686007654119,0.0263844629322696
E_S_WWC_WM_102,-3.26263,9.67803,15.1255,9.78241,-0.24,-0.08,8.85235,-4.61343,-12.647,-58.1932,-9.98544,0.0,20.533,0.7,-14.7988,-3.09164,22.9206,29.2151,27.4252,-8.55942,-48.2837,-2.52697,-171.92,0.2800579430631229,0.0080475644924855,-0.1827727224817276,0.0358825737666269,-0.1378261454219269,0.0079574187032859,-0.0449465770822391,0.0389490888658767
E_S_WWC_WM_103,13.4044,13.862,6.56576,10.6622,0.43,0.02,12.4824,0.249939,28.8219,87.8047,-10.3502,0.5,-17.0124,0.3,2.02057,25.0571,-24.8888,-9.09088,-34.019,-37.0613,109.437,-20.6588,140.564,0.2776966235215947,0.0077372349474137,-0.1454830764730897,0.0246953183422561,-0.0851937216710963,0.0092660119057733,-0.0602893548043189,0.0188024873414789
E_S_WWC_WM_104,13.2434,-7.73654,-0.87376,-4.98482,0.69,-1.3,-0.215358,-0.26357,49.5104,-45.0964,-11.4976,0.0,4.40412,0.8,-5.93147,18.9705,-23.9132,8.33893,100.114,12.8001,75.5302,51.196,-36.7533,0.2515230755083056,0.0082663758680295,-0.042493313425681,0.0175903636229325,-0.0698046845262458,0.0112983319903922,0.0273113710956066,0.0142890887299811
E_S_WWC_WM_105,-4.72684,-1.47881,18.8735,-2.17317,2.46,-0.81,6.61746,3.61512,-39.061,113.641,4.14493,0.5,-0.782969,-0.2,-4.01857,-1.80526,5.20351,45.3637,-12.1255,-14.8761,-26.425,-25.9364,-11.1424,0.2825469525083056,0.0050205234322701,-0.1518570167707641,0.0177218685502758,-0.1735255512890365,0.0104932895329992,0.0216685345492093,0.0238288972736245
E_S_WWC_WM_106,10.4494,-0.810618,18.6836,-4.50748,1.25,-1.62,1.94861,-4.77133,8.70673,-14.4551,-3.60287,0.6,2.10565,0.0,-20.2772,-11.61,-12.5585,-5.1635,-37.4661,8.79912,-23.1748,-40.0155,-64.9391,0.2459397691893687,0.0077396192170323,-0.0195005494603355,0.0194246087979858,-0.0816028188837209,0.009441135799772,0.0621022694279069,0.0200009558233862
E_S_WWC_WM_107,10.2158,10.6489,2.73007,7.0577,-0.46,0.99,-1.47128,-3.06516,42.0621,112.879,-0.980042,0.1,0.848678,-0.3,51.9195,-16.0775,20.5174,19.6784,95.0554,35.2674,103.199,-42.7442,-0.732174,0.2823190796677741,0.009352541321101,-0.1145709627498338,0.038975201641425,-0.0358472446196013,0.0105348865252468,-0.0787237181405315,0.0361528255295481
E_S_WWC_WM_108,1.71507,-4.93146,12.5561,9.62379,-1.74,-1.4,2.10719,9.66029,13.9352,-7.424,-8.14007,0.7,4.5983,0.0,7.19865,26.5512,-16.5735,5.9175,-35.2645,16.8692,-31.488,68.1095,-25.5712,0.2786241491960133,0.0065834154921681,0.0202037179274784,0.0283458338189883,-0.109665341395681,0.0155686075627556,0.1298690593352159,0.0194191057199842
E_S_WWC_WM_109,6.14936,11.5408,5.21182,-13.7415,2.3,-1.73,3.22681,6.14556,31.3813,110.628,-11.9519,0.1,-0.174609,0.3,10.9374,-4.68787,24.8088,38.1875,-35.8355,-27.2888,19.207,-48.464,-27.4278,0.3110161231960133,0.0054878186600963,-0.2129261325780731,0.0303558516726482,-0.108353457636877,0.007524295248172,-0.1045726749355481,0.0300027324400419
E_S_WWC_WM_110,-2.7443,0.800555,-4.09792,-10.2072,1.09,0.75,-0.0686506,3.12041,-20.8944,50.5379,-14.089,0.3,-7.2838,-0.3,29.7575,21.44,-26.3806,-24.0637,24.1803,-16.3181,139.677,87.7202,-115.045,0.2665460967375415,0.0043123763389612,-0.2155414265415282,0.0139335507828269,-0.1844670782292359,0.007075211897516,-0.0310743483180398,0.0114946211163393
E_S_WWC_WM_111,13.6842,-6.14775,7.60156,-17.8643,2.45,0.86,3.77169,8.66377,2.98276,-65.3693,-6.22511,0.5,10.1805,0.5,-8.07235,-16.601,-8.23979,-4.27476,65.3761,-9.30651,35.8837,81.7802,-36.3104,0.2497656021495016,0.0067075362040924,-0.0383961176365448,0.0165113585406338,-0.0949684805295681,0.0086881218352206,0.0565723628893687,0.0108633488319245
E_S_WWC_WM_112,0.252634,11.59,18.4322,6.98825,0.16,1.53,19.6459,3.48616,-21.353,-23.977,-6.63254,0.0,22.6218,-0.1,-22.5182,14.4992,-24.8251,9.26996,128.819,-8.83084,52.7448,51.8599,67.1078,0.2731144232624585,0.0143887288659218,-0.0820083397039867,0.0255575249504734,-0.1141220428375415,0.0112351770280199,0.0321137031801495,0.0259524721656666
E_S_WWC_WM_113,1.74024,9.59945,14.4543,8.16114,1.52,1.2,19.0692,-0.56055,-37.0373,90.273,-13.4689,-0.3,-19.3273,-0.1,45.6727,2.92234,-8.5562,18.3368,17.0421,-19.4952,48.0168,-59.9832,-83.2595,0.3026161886810631,0.0049165894448292,-0.1876301255548172,0.0242600585327734,-0.0935373648325581,0.0083922836500369,-0.0940927607295681,0.019633480414513
E_S_WWC_WM_114,-2.32102,-7.16518,-0.564139,3.59965,-0.25,-0.99,-1.10682,-4.943,12.4493,-18.348,-12.3482,-0.4,-2.00393,0.4,25.5269,-16.3199,-8.73536,49.3825,83.4903,8.08094,21.3784,34.0063,-160.305,0.2741319583554817,0.0043779664772326,-0.1204936363255814,0.0116617940374088,-0.1482640429069767,0.0056720646498299,0.0277704065961794,0.0107415563549525
E_S_WWC_WM_115,-4.61875,14.6331,6.17078,-6.65489,-0.77,-0.42,16.573,2.3308,13.1465,133.552,-0.925265,-0.4,16.7162,0.7,50.5629,18.2686,21.5221,16.6766,20.6727,25.1527,46.6894,34.157,51.1106,0.2765445142790698,0.0077533229797846,-0.2151871731727574,0.0362568168505002,-0.1925719416378737,0.0069536810964537,-0.0226152315770558,0.0344668046223556
E_S_WWC_WM_116,-1.9263,11.4331,14.5212,6.75159,2.35,-0.26,18.0556,3.21573,43.9096,21.2901,-4.75407,0.0,6.62281,0.9,41.8471,11.2253,-16.4911,37.3579,21.8469,-43.1347,0.943952,29.1739,-159.6,0.2942157991428571,0.0067029340661422,-0.1259070093169434,0.0177722151918379,-0.1465489371328903,0.0069310915674152,0.0206419278364729,0.021011128189938
E_S_WWC_WM_117,4.65458,-1.57808,4.03537,5.1009,-0.64,2.2,-0.464017,-3.70986,-27.3903,36.6587,-11.2646,0.7,5.30428,0.5,54.6697,-13.6916,-20.0744,-5.85364,8.23756,3.47847,144.037,50.5422,60.7266,0.2435452725913621,0.0060693496616728,-0.2099464536877076,0.0200550354618973,-0.1518587372458472,0.0108526205149852,-0.0580877164312292,0.0181585684858946
E_S_WWC_WM_118,2.93651,7.85211,17.4051,16.0316,-0.83,0.62,14.853,8.2065,22.2452,-89.5726,-12.1891,0.3,4.97767,0.4,-18.8932,-5.53382,-28.9743,26.6006,84.1938,45.0572,-32.0389,31.0043,28.8173,0.2789771417873755,0.0127129456726698,-0.1166380885093023,0.0210207172788317,-0.1165777993322259,0.0045956760669563,-6.028917919601389e-05,0.0230539568695324
E_S_WWC_WM_119,-7.02086,4.85202,18.1287,-3.98225,2.03,0.26,-0.236057,8.98432,2.02552,84.2305,-7.79581,0.4,-4.91042,0.8,26.629,29.5282,27.8176,-6.08505,97.2023,9.77373,73.1607,6.6592,32.3426,0.2720700401196013,0.0089834264290625,-0.3112801624053156,0.0239343463413116,-0.228080853538206,0.0101568118623004,-0.083199308847176,0.023381832399069
E_S_WWC_WM_120,12.7292,3.04446,11.0998,-17.5664,1.2,0.89,0.563054,9.64745,-21.5282,144.038,-9.96652,0.2,21.6155,0.1,28.5381,14.7486,0.0289985,20.2547,60.5302,-28.9677,47.4296,-3.38397,149.899,0.2873291644119601,0.004474247699113,-0.1835297383488372,0.0244841235839889,-0.0792666104215946,0.0149842983833522,-0.1042631279192691,0.0164780928892671
E_S_WWC_WM_121,-5.78927,7.90004,18.0775,15.0307,-0.48,-1.76,2.9083,5.51706,24.1958,103.552,1.3477,0.5,11.599,0.4,-17.7427,-1.47266,20.9208,6.9113,119.105,-31.0079,11.4878,-30.9924,-50.5797,0.2640189060598006,0.0101409660549169,-0.2087924674916943,0.0272693348558275,-0.2220794937176079,0.0134502158080155,0.0132870262441493,0.0249072480274594
E_S_WWC_WM_122,-4.29811,-0.34494,-3.79118,15.2265,1.76,2.41,1.97327,2.08426,37.1911,21.9394,-4.49386,-0.3,-13.5854,-0.2,50.3094,20.33,-9.28226,-3.88847,-18.4644,-39.097,124.688,-20.9259,4.13438,0.2608387323820598,0.0073811832737727,-0.2353356809867109,0.0179930024728676,-0.2120149460764119,0.0089492530179746,-0.0233207349210627,0.0167934825598332
E_S_WWC_WM_123,3.24643,5.83089,-7.92613,13.8782,1.37,-0.59,10.2312,0.678617,47.5777,-3.33358,-2.18488,-0.3,23.2618,-0.4,45.2701,13.8023,-1.95898,22.095,70.8608,-3.04361,50.8536,37.3146,-68.7896,0.2772028853554817,0.0082140346329529,-0.1431882966760797,0.025411301809159,-0.0844867214913621,0.0105738312786966,-0.0587015751997309,0.0229542410945854
E_S_WWC_WM_124,10.0239,-5.5895,2.41098,-18.6714,0.66,-0.52,15.9164,7.87478,-44.2696,33.4018,-8.84782,0.3,-12.3677,-0.4,21.3257,-7.23184,-7.08726,41.1848,12.767,-18.9949,-56.876,14.2271,48.8339,0.2694373330033223,0.0043336809662038,-0.1429715983039867,0.016669201777656,-0.0919355946302325,0.0109869051842662,-0.0510360036691029,0.0154061706248121
E_S_WWC_WM_125,13.5785,-6.83096,17.2089,-3.38945,0.31,0.41,16.9473,5.75744,-13.4742,104.852,1.66209,0.4,-23.6873,0.6,-16.178,-2.26754,25.9741,8.14634,80.7643,-14.1759,27.6519,42.675,-198.146,0.2615877897242525,0.0080807833356929,0.0225181621215624,0.0369677318650123,-0.0489826797202657,0.0150863498705282,0.0715008418425249,0.0303962679424365
E_S_WWC_WM_126,12.5195,0.895484,10.7985,14.3906,1.96,2.18,16.1335,9.93062,4.58489,74.847,-14.6111,0.4,-16.9767,0.9,6.48456,17.0091,13.4675,18.1888,-17.0164,21.649,67.3743,-11.4725,-119.453,0.272215451372093,0.0079551916113429,-0.148306440175083,0.0252103019896206,-0.0523119736016611,0.0152362478637752,-0.0959944665607973,0.0204280329977672
E_S_WWC_WM_127,4.09642,-4.0526,5.34268,-0.855498,-1.53,2.13,18.7332,1.65931,38.7624,17.7268,3.01195,0.3,-21.2075,0.8,-2.05918,25.2573,15.587,8.7543,100.795,-35.3489,79.5348,-47.77,-33.4671,0.2471659353189368,0.0047105495637678,-0.1424881154451827,0.0150573556048154,-0.1111448636408637,0.0096745870836183,-0.0313432517946777,0.0142845949129875
E_S_WWC_WM_128,-2.55144,9.30947,0.429682,14.4129,-0.12,2.39,-6.80241,-0.935731,28.4724,-4.71412,-13.3394,-0.2,21.2659,0.6,36.5503,24.0717,4.45587,-14.5609,51.6223,-38.1549,92.229,56.7341,-90.8983,0.2749551938936877,0.006840734219192,-0.2132551489501661,0.0301653048361332,-0.1472177300531561,0.0072570418189195,-0.0660374189006644,0.0291789075441244
E_S_WWC_WM_129,8.97993,-2.23315,10.5096,-0.974193,1.19,0.05,-1.31205,-2.48433,21.4809,-82.2163,4.67482,-0.3,-22.0567,0.3,12.2701,23.3228,-14.9403,41.9257,59.1047,-26.0759,112.168,-42.3428,56.8716,0.243246912910299,0.0067346316334163,-0.1000102774073089,0.0206001873821917,-0.0804584106431893,0.0120698136034747,-0.0195518667601229,0.0218097791095676
E_S_WWC_WM_130,3.92431,9.39904,2.06877,-19.1316,-0.37,-1.24,4.64618,0.0280631,35.5994,39.6959,-10.6008,-0.3,7.24115,0.0,40.7686,9.0142,6.64123,34.9708,72.1543,-48.757,137.331,-37.7172,-172.79,0.2958598904385382,0.0109106981130808,-0.2181724086843854,0.0392610162891091,-0.1027658408076411,0.0133023580025101,-0.1154065678897009,0.0459113339371026
E_S_WWC_WM_131,-2.90758,5.30688,5.97024,2.37547,-1.42,-0.23,18.2407,2.78101,14.3115,-69.3381,-9.9309,0.8,-23.6215,-0.2,27.1462,-16.8061,5.05688,9.1218,56.9466,19.2118,126.505,-34.5028,-29.4378,0.2656173821694352,0.0052052575264506,-0.1392266429980066,0.025873276177323,-0.1538555642890365,0.0141523379069324,0.014628921274382,0.0227535483251313
E_S_WWC_WM_132,-7.98577,-3.11507,4.83007,7.78061,1.38,-0.41,-4.43365,1.45601,20.2244,99.1247,-14.0781,0.0,2.24832,0.2,18.9732,9.3268,16.7206,-12.4918,-40.0792,31.6445,-20.2238,38.6734,-139.33,0.2739580852093023,0.004116487289973,-0.2595256146777409,0.0208298126942364,-0.2508326006312292,0.0108149094060847,-0.0086930140676472,0.0151753503009976
E_S_WWC_WM_133,5.25286,8.72528,-4.93681,17.5872,-0.13,0.9,-7.01534,8.85415,-41.8221,71.2527,-13.7142,0.1,-1.79199,-0.3,47.1069,21.0126,-6.14367,13.6288,18.4678,-17.2085,8.78044,23.8289,143.065,0.2890218299933555,0.0092742019544432,-0.1630723192491694,0.0255508169147545,-0.088195796641196,0.0146904458405783,-0.0748765226,0.021524721866947
